Price,Mileage(miles),Registration_Year,Fuel type,Body type,Engine,Gearbox,Doors,Seats,Emission Class
15500,84400,11,Diesel,Saloon,2.1,Automatic,4.0,5.0,Euro 6
11795,41887,8,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
10999,44728,7,Petrol,SUV,1.4,Manual,5.0,5.0,Euro 6
16099,47964,8,Petrol,Hatchback,1.5,Automatic,5.0,5.0,Euro 6
13199,62000,7,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 6
4575,160291,20,Diesel,MPV,1.9,Manual,5.0,7.0,Euro 4
10256,31595,7,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
17599,26607,6,Petrol,Coupe,1.5,Automatic,2.0,4.0,Euro 6
13000,51179,6,Petrol Hybrid,Hatchback,1.5,Automatic,5.0,5.0,Euro 6
14447,60459,9,Diesel,MPV,2.0,Manual,5.0,7.0,Euro 6
13999,8720,4,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
13499,28688,3,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
17899,55461,6,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 6
7790,80861,9,Diesel,MPV,1.6,Manual,5.0,7.0,Euro 6
16899,7794,5,Petrol,Hatchback,1.2,Automatic,5.0,5.0,Euro 6
8799,39065,6,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 6
7500,128000,13,Diesel,Hatchback,2.0,Automatic,5.0,5.0,Euro 5
4400,36063,13,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 5
4000,73000,14,Diesel,MPV,1.5,Automatic,5.0,7.0,Euro 5
10700,16420,6,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 6
10998,22506,6,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
9995,97000,9,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 6
4700,50000,12,Diesel,Hatchback,1.4,Manual,5.0,5.0,Euro 5
11000,45462,6,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 6
8995,72400,10,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
9299,58700,12,Petrol,Hatchback,1.6,Manual,3.0,4.0,Euro 5
17899,18746,3,Petrol,Hatchback,1.0,Automatic,5.0,5.0,Euro 6
10498,34133,9,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
10700,16420,6,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 6
10999,26000,6,Petrol,SUV,1.2,Manual,5.0,5.0,Euro 6
15999,21000,5,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 6
33900,92000,6,Diesel,SUV,2.0,Automatic,5.0,5.0,Euro 6
23910,23178,5,Petrol,Estate,2.5,Automatic,5.0,5.0,Euro 6
8695,25846,7,Petrol,Hatchback,1.2,Manual,5.0,4.0,Euro 6
13499,19632,5,Petrol,SUV,1.2,Manual,5.0,5.0,Euro 6
1850,105472,16,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
10700,16420,6,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 6
6995,57237,11,Diesel,Hatchback,1.5,Manual,3.0,4.0,Euro 6
18515,1,2,Petrol,SUV,1.5,Manual,5.0,5.0,Euro 6
10883,26451,8,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
15862,29246,6,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 6
12999,85000,11,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 6
9990,70325,9,Diesel,Estate,2.0,Manual,5.0,5.0,Euro 6
28240,45155,6,Diesel,SUV,2.0,Automatic,5.0,5.0,Euro 6
7695,44500,9,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 6
9990,96000,13,Diesel,SUV,2.0,Automatic,5.0,5.0,Euro 5
13995,6461,5,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
13000,51179,6,Petrol Hybrid,Hatchback,1.5,Automatic,5.0,5.0,Euro 6
17599,26607,6,Petrol,Coupe,1.5,Automatic,2.0,4.0,Euro 6
25995,36363,10,Diesel,SUV,3.0,Automatic,5.0,5.0,Euro 5
9500,49047,7,Diesel,SUV,1.6,Manual,5.0,5.0,Euro 6
10699,41485,5,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
8995,119842,11,Diesel,MPV,1.6,Automatic,5.0,7.0,Euro 5
10300,61000,10,Petrol,SUV,1.4,Manual,5.0,5.0,Euro 6
18499,4000,4,Petrol,SUV,1.0,Manual,5.0,5.0,Euro 6
13599,17782,5,Petrol,SUV,1.2,Manual,5.0,5.0,Euro 6
10600,30407,6,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
14999,30287,6,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 6
17999,58256,4,Petrol,Estate,1.6,Automatic,5.0,5.0,Euro 6
17599,26607,6,Petrol,Coupe,1.5,Automatic,2.0,4.0,Euro 6
11999,33156,7,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
500,138061,18,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4
750,124512,18,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 4
2999,118000,17,Diesel,Convertible,3.0,Automatic,2.0,4.0,Euro 4
400,120842,15,Diesel,Hatchback,1.2,Manual,3.0,5.0,Euro 5
499,111875,18,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4
700,114053,19,Petrol,Convertible,1.6,Manual,2.0,4.0,Euro 4
799,131848,21,Petrol,Convertible,1.8,Manual,2.0,2.0,Euro 3
640,71000,21,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
700,70321,17,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 4
850,92000,16,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
1575,118000,15,Diesel,MPV,2.0,Manual,5.0,7.0,Euro 5
11999,33156,7,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
1000,93552,21,Petrol,Convertible,1.6,Manual,2.0,4.0,Euro 4
950,127000,16,Petrol,Saloon,1.8,Manual,4.0,5.0,Euro 4
800,103200,17,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
950,62694,20,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 3
1990,81000,13,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
1695,66700,17,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 4
1500,48000,17,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 4
1000,99513,17,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
795,98000,13,Diesel,SUV,2.2,Manual,5.0,7.0,Euro 5
1495,64000,20,Petrol,Coupe,1.6,Manual,3.0,4.0,Euro 3
699,159630,21,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 3
2990,91000,11,Diesel,Hatchback,1.4,Manual,3.0,5.0,Euro 5
595,174009,22,Diesel,Estate,2.5,Automatic,5.0,5.0,Euro 4
945,89500,14,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 5
1500,77175,19,Petrol,MPV,1.8,Manual,5.0,7.0,Euro 4
799,117072,20,Diesel,Hatchback,1.9,Manual,5.0,5.0,Euro 4
800,99464,17,Petrol,Convertible,1.4,Manual,2.0,2.0,Euro 4
700,168870,24,Diesel,Saloon,1.9,Manual,4.0,5.0,Euro 2
4495,115000,18,Diesel,SUV,3.0,Automatic,5.0,5.0,Euro 4
2789,135000,10,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 6
6698,61637,12,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
1000,78648,20,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
2999,121639,15,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 5
1989,75000,15,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5
450,115000,20,Diesel,Hatchback,1.7,Manual,5.0,5.0,Euro 4
875,175000,15,Diesel,Hatchback,1.7,Manual,5.0,5.0,Euro 5
1990,64000,15,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 5
990,91000,22,Petrol,Convertible,1.6,Manual,2.0,2.0,Euro 4
2490,111000,15,Diesel,Hatchback,1.6,Manual,3.0,4.0,Euro 5
1548,86786,16,Diesel,Hatchback,1.3,Manual,5.0,5.0,Euro 4
999,129000,20,Petrol,Hatchback,2.0,Manual,5.0,5.0,Euro 4
795,98000,13,Diesel,SUV,2.2,Manual,5.0,7.0,Euro 5
9149,55301,9,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
1895,129100,12,Diesel,SUV,1.5,Manual,5.0,7.0,Euro 5
850,142900,17,Diesel,Hatchback,1.9,Manual,5.0,5.0,Euro 4
2990,26000,15,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
1295,116000,18,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 4
1495,168100,12,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
1575,118000,15,Diesel,MPV,2.0,Manual,5.0,7.0,Euro 5
1995,106583,15,Diesel,MPV,1.6,Manual,5.0,5.0,Euro 5
1295,70984,12,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5
2499,100000,10,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
2199,100000,11,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 5
1990,81000,13,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
13399,42847,8,Diesel,MPV,2.0,Manual,5.0,7.0,Euro 6
10707,11589,5,Petrol Hybrid,Hatchback,1.2,Manual,5.0,5.0,Euro 6
1490,104000,20,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
2994,135000,14,Diesel,Saloon,2.1,Automatic,4.0,5.0,Euro 5
1370,115826,15,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
2450,98000,13,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
3480,101000,9,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 6
795,98000,13,Diesel,SUV,2.2,Manual,5.0,7.0,Euro 5
1995,107000,13,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
1000,112654,17,Diesel,SUV,2.0,Manual,5.0,5.0,Euro 4
3350,88000,10,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 6
795,98000,13,Diesel,SUV,2.2,Manual,5.0,7.0,Euro 5
10998,39993,5,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
1985,172000,16,Diesel,Estate,2.4,Automatic,5.0,5.0,Euro 4
3495,127000,13,Diesel,Hatchback,1.6,Automatic,5.0,5.0,Euro 5
1495,92700,21,Diesel,MPV,2.0,Manual,5.0,5.0,Euro 3
1489,145000,18,Diesel,SUV,2.0,Manual,5.0,7.0,Euro 4
3850,98000,11,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
899,149154,18,Petrol,Hatchback,2.0,Manual,5.0,5.0,Euro 4
1295,123000,16,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
1990,93000,23,Petrol,Hatchback,1.4,Automatic,5.0,5.0,Euro 3
2789,135000,10,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 6
795,98000,13,Diesel,SUV,2.2,Manual,5.0,7.0,Euro 5
10707,11589,5,Petrol Hybrid,Hatchback,1.2,Manual,5.0,5.0,Euro 6
11999,33156,7,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
1800,40000,21,Petrol,Convertible,1.6,Manual,2.0,2.0,Euro 3
4310,67710,12,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
995,83653,19,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 4
1295,102000,16,Diesel,Hatchback,1.5,Manual,3.0,5.0,Euro 4
2400,62203,12,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
995,110000,18,Diesel,MPV,1.6,Manual,5.0,5.0,Euro 4
2500,94932,16,Diesel,SUV,2.0,Manual,5.0,7.0,Euro 4
1395,92000,20,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 3
895,114312,17,Petrol,Estate,1.4,Manual,5.0,5.0,Euro 4
2250,86997,14,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5
1989,75000,15,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5
10998,39993,5,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
9990,61981,7,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
1395,125000,23,Petrol,Hatchback,1.5,Manual,3.0,5.0,Euro 3
1985,106000,18,Diesel,MPV,1.9,Manual,5.0,6.0,Euro 4
895,104000,22,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 3
994,127000,18,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
1989,97000,15,Diesel,SUV,1.6,Manual,5.0,5.0,Euro 4
2595,59000,12,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 5
1000,76874,19,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
795,98000,13,Diesel,SUV,2.2,Manual,5.0,7.0,Euro 5
9990,61981,7,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
9149,55301,9,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
2795,162000,10,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
1795,107819,16,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 4
3000,126000,11,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
1399,117000,15,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
950,192567,18,Diesel,Saloon,2.2,Manual,4.0,5.0,Euro 4
2250,128000,17,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4
3995,137000,13,Diesel,Coupe,2.0,Manual,2.0,4.0,Euro 5
1750,86336,25,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 4
2150,99000,19,Diesel,Coupe,2.7,Automatic,2.0,4.0,Euro 4
1499,77000,18,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 4
2789,135000,10,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 6
9149,55301,9,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
10998,39993,5,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
1290,160000,23,Diesel,Estate,1.9,Manual,5.0,5.0,Euro 3
2489,110000,13,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5
990,74520,18,Diesel,Hatchback,1.7,Manual,5.0,5.0,Euro 4
1895,118000,15,Diesel,Hatchback,1.8,Manual,5.0,5.0,Euro 4
1994,145000,19,Diesel,SUV,3.0,Automatic,5.0,7.0,Euro 4
2000,114000,14,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 5
1950,169000,13,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
1100,48276,22,Petrol,Convertible,1.6,Manual,2.0,4.0,Euro 3
2000,86000,15,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
1990,81000,13,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
13399,42847,8,Diesel,MPV,2.0,Manual,5.0,7.0,Euro 6
4999,60139,10,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 6
2495,121723,13,Diesel,Estate,2.0,Manual,5.0,5.0,Euro 5
1495,90285,18,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 4
1295,87637,20,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
2495,106500,10,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 5
1795,79000,17,Petrol,Hatchback,1.0,Manual,3.0,4.0,Euro 4
1299,96000,19,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4
2490,93000,15,Diesel,Hatchback,1.5,Manual,3.0,5.0,Euro 4
15700,70000,8,Diesel,SUV,2.0,Automatic,5.0,7.0,Euro 6
2500,107000,14,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 5
3850,98000,11,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
4999,60139,10,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 6
6698,61637,12,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
2695,92000,15,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 5
1495,72200,24,Petrol,Saloon,2.0,Automatic,4.0,5.0,Euro 3
3495,79567,12,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 5
2450,78582,14,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 5
2495,70930,15,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 4
3250,118000,8,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 6
3489,97000,14,Petrol,Hatchback,1.6,Automatic,3.0,5.0,Euro 5
1795,109400,15,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4
1995,83404,17,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
999,95942,16,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 4
1575,118000,15,Diesel,MPV,2.0,Manual,5.0,7.0,Euro 5
1999,120000,15,Diesel,Estate,2.0,Automatic,5.0,5.0,Euro 5
1250,190000,16,Diesel,Hatchback,1.9,Manual,5.0,5.0,Euro 4
999,85010,24,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 2
999,77000,20,Petrol,Convertible,1.4,Manual,2.0,2.0,Euro 4
1190,94519,19,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 4
1995,137580,15,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
1500,136000,14,Diesel,Estate,2.0,Manual,5.0,5.0,Euro 5
1995,86000,15,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
1000,90081,23,Petrol,Hatchback,1.6,Automatic,5.0,5.0,Euro 4
993,104000,17,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
11999,33156,7,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
999,97632,20,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
3995,95000,12,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
1350,111000,17,Diesel,MPV,1.8,Manual,5.0,5.0,Euro 4
1475,104000,20,Petrol,Hatchback,2.0,Automatic,5.0,5.0,Euro 3
1499,115640,15,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 4
2000,48000,14,Petrol,Convertible,1.6,Manual,2.0,4.0,Euro 5
2990,129000,15,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 5
790,87464,16,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
1495,124530,15,Diesel,Hatchback,1.4,Manual,5.0,5.0,Euro 4
1489,145000,18,Diesel,SUV,2.0,Manual,5.0,7.0,Euro 4
10707,11589,5,Petrol Hybrid,Hatchback,1.2,Manual,5.0,5.0,Euro 6
1495,85000,21,Diesel,Estate,1.3,Manual,5.0,5.0,Euro 4
1795,69000,21,Diesel,Hatchback,1.7,Manual,3.0,5.0,Euro 4
1195,153636,25,Petrol,Coupe,3.0,Automatic,2.0,4.0,Euro 3
1650,112000,15,Diesel,Hatchback,2.2,Manual,5.0,5.0,Euro 5
1995,109091,16,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
700,91617,18,Petrol,MPV,1.6,Manual,5.0,5.0,Euro 4
993,135000,19,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 4
3494,107000,20,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 4
2795,112000,15,Petrol Hybrid,Coupe,1.5,Manual,3.0,4.0,Euro 5
10998,39993,5,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
4999,60139,10,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 6
3500,85434,11,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 5
1000,78715,22,Petrol,Convertible,1.6,Manual,2.0,2.0,Euro 4
500,115083,18,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
2299,153092,16,Diesel,Estate,2.4,Automatic,5.0,5.0,Euro 4
1450,94700,16,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
2495,24000,21,Petrol,Saloon,1.8,Automatic,4.0,5.0,Euro 3
3989,76000,13,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
2489,68000,17,Diesel,Saloon,2.4,Automatic,4.0,5.0,Euro 4
1450,109000,19,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 4
1995,75061,21,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 3
6698,61637,12,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
10707,11589,5,Petrol Hybrid,Hatchback,1.2,Manual,5.0,5.0,Euro 6
1490,79000,19,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
2500,160000,19,Petrol Hybrid,Saloon,3.5,Automatic,4.0,5.0,Euro 5
975,136000,19,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
1250,128000,16,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 4
2850,87000,15,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 5
2500,65500,15,Diesel,MPV,1.5,Manual,5.0,7.0,Euro 5
2995,138000,16,Petrol,Saloon,2.0,Automatic,4.0,5.0,Euro 5
2495,81710,15,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5
2480,90000,15,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 4
2190,121255,13,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
1489,145000,18,Diesel,SUV,2.0,Manual,5.0,7.0,Euro 4
10707,11589,5,Petrol Hybrid,Hatchback,1.2,Manual,5.0,5.0,Euro 6
1495,75000,20,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 3
1695,115000,16,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 4
999,128000,21,Petrol,Hatchback,1.1,Manual,5.0,5.0,Euro 3
3494,146000,10,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 6
1880,71360,21,Petrol,Hatchback,1.6,Automatic,3.0,5.0,Euro 3
2799,65000,16,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 4
1990,60160,16,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
6995,65000,13,Diesel,SUV,2.0,Automatic,5.0,5.0,Euro 5
2789,135000,10,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 6
6698,61637,12,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
4999,60139,10,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 6
2989,70020,11,Diesel,Hatchback,1.3,Manual,5.0,5.0,Euro 5
1450,115000,16,Petrol,Estate,1.4,Manual,5.0,5.0,Euro 4
2390,83985,16,Diesel,Hatchback,1.6,Manual,3.0,5.0,Euro 4
3490,129000,14,Diesel,Hatchback,2.0,Automatic,3.0,4.0,Euro 5
2500,98785,16,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
994,89000,21,Petrol,Convertible,1.6,Manual,2.0,4.0,Euro 3
2495,66203,16,Diesel,Saloon,2.7,Automatic,4.0,5.0,Euro 4
1495,124000,21,Petrol,Hatchback,1.6,Manual,3.0,4.0,Euro 3
1190,138000,19,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 4
3850,98000,11,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
9990,61981,7,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
6000,64000,11,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 5
1495,84000,20,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
1100,54000,18,Petrol,Hatchback,1.1,Manual,5.0,4.0,Euro 4
3095,89839,14,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 5
1995,132000,18,Diesel,SUV,2.0,Manual,5.0,7.0,Euro 4
2500,64000,12,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 5
4190,76000,12,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
1789,62000,23,Petrol,Convertible,1.6,Automatic,2.0,4.0,Euro 3
3495,98800,12,Diesel,Hatchback,2.0,Manual,3.0,5.0,Euro 5
1990,81000,13,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
11999,33156,7,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
9990,61981,7,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
2999,56000,17,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
6495,160214,11,Diesel,SUV,2.2,Manual,5.0,5.0,Euro 5
2000,110000,13,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5
2795,72000,18,Petrol,Saloon,2.5,Manual,4.0,5.0,Euro 4
1990,109000,18,Diesel,Coupe,2.4,Manual,3.0,4.0,Euro 4
1500,93000,17,Diesel,Hatchback,1.6,Manual,3.0,5.0,Euro 4
1995,103000,17,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 4
2195,87000,18,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 4
995,50879,18,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 4
1000,112654,17,Diesel,SUV,2.0,Manual,5.0,5.0,Euro 4
9990,61981,7,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
2695,80210,16,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
1095,143500,14,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
2000,110000,12,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
1325,143598,21,Diesel,Hatchback,1.4,Manual,3.0,4.0,Euro 3
2485,76185,24,Petrol,Hatchback,1.3,Automatic,5.0,5.0,Euro 3
1390,107000,15,Diesel,SUV,1.6,Manual,5.0,5.0,Euro 4
2250,107000,14,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 5
1675,119000,12,Petrol,MPV,1.6,Manual,5.0,7.0,Euro 5
2495,123000,20,Diesel,SUV,2.5,Manual,5.0,5.0,Euro 3
3350,124184,15,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 5
1575,118000,15,Diesel,MPV,2.0,Manual,5.0,7.0,Euro 5
2985,111866,14,Petrol,MPV,1.6,Manual,5.0,5.0,Euro 5
2495,88126,14,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 5
1595,97000,18,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
2499,75000,15,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 5
1795,136404,17,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 4
3500,112000,13,Diesel,Hatchback,2.0,Manual,3.0,5.0,Euro 5
2495,102000,20,Diesel,Combi Van,1.9,Manual,5.0,6.0,Euro 3
695,160000,21,Diesel,Saloon,1.9,Automatic,4.0,5.0,Euro 4
2350,99500,15,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
1795,119424,15,Diesel,Hatchback,1.8,Manual,5.0,5.0,Euro 4
1990,81000,13,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
11999,33156,7,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
6698,61637,12,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
2489,140000,14,Diesel,Coupe,1.6,Manual,3.0,4.0,Euro 5
2499,79000,24,Petrol,Saloon,3.5,Automatic,4.0,5.0,Euro 2
1270,136000,17,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
1487,152000,18,Petrol,MPV,2.0,Automatic,5.0,5.0,Euro 4
1585,173000,19,Diesel,SUV,2.2,Manual,5.0,5.0,Euro 4
